Potential_Customer,C_ID,Cust_Last_Purchase,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income
1,69465,$20.00 ,1,3,1,2,$15.00 ,$15.00 ,$10.00 ,$15.00 ,21,40,10,28,31,4,12,12,A,0,51,M,H,"$85,873.00 "
1,69506,$15.00 ,2,13,2,7,$17.00 ,$16.00 ,$13.00 ,$16.00 ,25,125,11,33,65,6,17,29,A,0,77,F,H,"$72,554.00 "
1,69116,$20.00 ,3,9,1,4,$20.00 ,$19.33 ,$15.22 ,$20.00 ,16,53,15,37,51,6,17,20,S,1,52,F,U,$0.00 
1,2170,$7.00 ,7,28,7,19,$8.00 ,$8.57 ,$7.61 ,$8.57 ,11,97,29,50,90,11,22,35,S,1,67,F,H,"$72,554.00 "
0,69525,,4,44,2,19,$25.00 ,$13.00 ,$10.20 ,$6.00 ,26,125,9,31,80,4,15,29,A,1,48,F,U,"$69,181.00 "
0,7607,,1,3,1,1,$25.00 ,$25.00 ,$25.00 ,$25.00 ,21,27,25,32,42,5,8,7,N,0,67,M,H,"$69,181.00 "
1,69536,$8.00 ,5,20,4,16,$10.00 ,$7.80 ,$6.00 ,$8.00 ,16,127,14,35,74,6,16,33,S,1,84,U,U,$0.00 
0,69542,,1,16,0,10,$10.00 ,$10.00 ,$5.69 ,,18,127,10,28,67,4,4,30,A,1,38,M,U,"$58,684.00 "
1,69537,$15.00 ,3,5,2,2,$10.00 ,$9.67 ,$8.60 ,$10.00 ,16,31,12,28,26,6,14,12,A,1,69,F,H,"$58,684.00 "
0,69552,,3,16,0,11,$10.00 ,$12.00 ,$7.38 ,,15,130,13,33,76,6,6,30,A,1,87,F,U,"$47,793.00 "
0,69558,,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,23,23,8,18,16,3,7,6,N,0,49,M,H,"$53,954.00 "
0,69578,,1,9,0,5,$20.00 ,$20.00 ,$11.11 ,,18,76,15,37,62,6,6,23,A,1,46,F,U,"$55,739.00 "
0,70645,,3,17,1,8,$10.00 ,$11.00 ,$8.53 ,$12.00 ,18,128,13,33,74,6,17,33,S,1,86,M,U,$0.00 
0,69653,,6,15,4,10,$6.00 ,$9.17 ,$5.93 ,$10.00 ,15,64,13,31,53,6,16,21,S,1,80,M,H,"$40,296.00 "
1,70944,$20.00 ,1,1,0,0,$20.00 ,$20.00 ,$20.00 ,,19,19,11,18,16,4,4,6,F,0,22,F,U,"$46,487.00 "
1,69577,$8.00 ,3,5,1,2,$10.00 ,$8.00 ,$7.20 ,$7.00 ,19,45,13,31,34,6,13,13,A,0,37,M,U,$0.00 
0,68675,,2,5,2,4,$42.00 ,$41.00 ,$32.40 ,$41.00 ,17,52,14,36,48,6,17,20,A,0,,F,U,$0.00 
0,69824,,6,10,4,7,$3.00 ,$11.17 ,$8.50 ,$10.50 ,15,69,12,32,48,6,16,19,A,1,57,M,H,"$60,936.00 "
1,69822,$15.00 ,2,3,0,1,$15.00 ,$13.00 ,$10.33 ,,18,41,12,30,30,6,6,12,A,0,51,F,H,"$60,936.00 "
1,69878,$12.00 ,1,21,0,12,$12.00 ,$12.00 ,$7.81 ,,19,125,12,32,77,5,5,32,A,1,68,M,U,"$54,499.00 "
1,69855,$5.00 ,9,10,6,7,$6.00 ,$4.56 ,$4.40 ,$4.00 ,18,41,12,31,32,6,16,15,A,1,74,F,H,"$54,499.00 "
0,70173,,10,18,7,11,$18.00 ,$12.39 ,$10.49 ,$12.13 ,18,69,14,32,54,6,17,22,S,1,,F,U,$0.00 
1,69890,$5.00 ,4,11,2,4,$11.00 ,$10.50 ,$9.55 ,$11.00 ,18,81,13,33,53,6,17,22,A,1,68,M,H,"$43,750.00 "
0,69898,,2,4,1,1,$10.00 ,$7.50 ,$7.50 ,$5.00 ,18,31,12,26,24,6,12,10,A,0,,F,U,$0.00 
1,67742,$5.00 ,2,10,1,6,$15.00 ,$15.00 ,$7.90 ,$15.00 ,15,121,12,32,64,5,14,29,A,1,74,F,U,"$70,504.00 "
0,69931,,1,8,1,8,$25.00 ,$25.00 ,$12.88 ,$25.00 ,24,127,12,32,68,6,15,30,A,1,44,U,U,$0.00 
0,69936,,6,6,3,3,$12.00 ,$6.83 ,$6.83 ,$5.67 ,19,32,12,30,28,6,15,13,A,0,,F,U,"$52,821.00 "
1,69963,$25.00 ,1,8,0,1,$25.00 ,$25.00 ,$23.13 ,,18,102,13,31,66,6,6,27,A,0,58,F,U,"$39,928.00 "
1,69983,$11.00 ,7,32,5,18,$9.00 ,$8.57 ,$7.56 ,$8.20 ,19,130,12,31,82,6,17,34,S,1,84,M,U,"$51,946.00 "
1,69997,$26.00 ,5,13,3,8,$30.00 ,$25.00 ,$15.54 ,$23.33 ,18,130,13,31,72,6,16,29,A,0,,M,H,"$81,196.00 "
0,69987,,1,2,0,0,$25.00 ,$3.00 ,$14.00 ,,27,30,10,23,22,4,4,8,A,0,49,F,H,"$81,196.00 "
0,7259,,2,17,2,6,$10.00 ,$12.50 ,$9.35 ,$12.50 ,5,104,36,53,105,7,14,27,A,1,74,M,H,"$81,196.00 "
1,8386,$7.00 ,1,10,0,9,$25.00 ,$25.00 ,$44.70 ,,26,117,12,33,94,5,5,35,A,1,37,F,U,"$44,225.00 "
0,70016,,1,9,1,5,$12.00 ,$10.00 ,$9.56 ,$10.00 ,17,116,13,28,63,6,13,28,A,0,77,M,U,"$44,225.00 "
1,70076,$10.00 ,3,25,2,13,$10.00 ,$10.00 ,$7.32 ,$10.00 ,18,130,13,32,75,6,17,33,S,1,63,M,H,"$35,723.00 "
1,70069,$11.00 ,3,13,0,5,$12.00 ,$12.00 ,$10.31 ,,16,74,13,33,56,6,6,22,S,1,71,F,H,"$35,723.00 "
0,70062,,5,7,3,4,$11.00 ,$11.80 ,$10.14 ,$12.67 ,19,45,12,29,35,6,14,14,A,1,40,M,H,"$35,723.00 "
1,70090,$21.00 ,2,4,0,1,$15.00 ,$15.00 ,$11.50 ,,24,53,11,30,39,5,5,16,A,0,51,F,H,"$34,496.00 "
0,70098,,5,39,2,18,$6.00 ,$6.00 ,$4.26 ,$6.50 ,19,130,10,29,78,5,15,32,S,1,65,F,H,"$34,496.00 "
1,70079,$15.00 ,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,17,17,10,15,13,4,6,5,F,0,50,F,H,"$34,496.00 "
1,70146,$10.00 ,4,24,2,11,$12.00 ,$10.50 ,$6.88 ,$11.00 ,16,124,7,18,67,3,10,27,S,1,59,F,U,"$37,781.00 "
0,70130,,2,4,1,2,$20.00 ,$11.00 ,$11.75 ,$12.00 ,17,41,13,31,33,6,14,13,A,0,62,M,H,"$37,781.00 "
0,70122,,1,1,1,1,$25.00 ,$25.00 ,$25.00 ,$25.00 ,15,15,8,10,10,3,4,4,E,0,41,M,H,"$37,781.00 "
0,191475,,1,11,1,7,$20.00 ,$20.00 ,$18.64 ,$20.00 ,26,126,10,31,74,5,15,31,A,1,84,U,U,$0.00 
1,5610,$10.00 ,2,60,2,14,$10.00 ,$10.00 ,$7.52 ,$10.00 ,4,121,36,56,131,8,17,33,A,1,86,M,H,"$45,303.00 "
1,70195,$6.00 ,6,7,3,3,$6.00 ,$6.33 ,$6.14 ,$6.00 ,17,40,13,32,35,6,15,14,A,1,63,M,H,"$56,724.00 "
1,70217,$10.00 ,3,5,1,1,$4.00 ,$6.00 ,$5.20 ,$10.00 ,18,31,12,26,25,6,12,10,A,0,45,F,H,"$40,271.00 "
0,70240,,2,5,1,4,$25.00 ,$25.00 ,$18.00 ,$25.00 ,18,80,14,36,59,6,17,24,A,0,40,M,H,"$48,454.00 "
1,70216,$20.00 ,2,4,1,1,$12.00 ,$7.50 ,$9.25 ,$10.00 ,15,21,13,21,19,6,10,8,N,0,,M,U,$0.00 
1,70039,$13.00 ,6,30,5,15,$13.00 ,$12.00 ,$10.13 ,$11.40 ,21,127,13,31,79,6,17,33,S,1,47,M,U,$0.00 
1,43595,$6.00 ,4,4,2,2,$5.00 ,$5.75 ,$5.75 ,$4.00 ,15,33,11,26,26,4,11,10,A,0,,M,U,$0.00 
0,70262,,3,9,0,4,$20.00 ,$20.00 ,$15.78 ,,16,114,12,33,61,5,5,26,A,1,,F,H,"$27,969.00 "
0,70275,,2,2,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,25,33,9,26,25,4,11,10,A,0,35,F,H,"$40,316.00 "
1,70301,$5.00 ,2,2,0,0,$15.00 ,$10.00 ,$10.00 ,,18,28,10,22,20,4,4,8,A,0,66,F,U,"$60,320.00 "
0,70335,,3,12,2,7,$11.00 ,$12.33 ,$8.50 ,$13.00 ,15,113,14,34,63,6,15,24,A,0,40,F,H,"$46,962.00 "
1,70312,$5.00 ,4,15,3,8,$5.00 ,$5.50 ,$5.33 ,$5.67 ,17,81,15,33,60,6,15,22,S,1,38,F,H,"$57,132.00 "
0,70408,,3,14,3,11,$12.00 ,$12.67 ,$9.14 ,$12.67 ,22,123,12,33,74,6,17,31,S,1,64,M,U,"$33,958.00 "
0,70435,,2,4,1,2,$25.00 ,$23.50 ,$19.25 ,$25.00 ,18,41,14,34,35,6,15,14,A,0,56,F,H,"$36,109.00 "
0,70433,,3,4,3,3,$8.00 ,$9.33 ,$8.50 ,$9.33 ,23,28,12,26,26,6,13,11,A,0,,F,U,"$36,109.00 "
0,70469,,7,41,5,21,$8.00 ,$7.00 ,$5.68 ,$7.20 ,16,128,12,33,80,5,16,32,S,1,82,M,U,"$31,976.00 "
1,11267,$6.00 ,6,26,5,16,$7.00 ,$6.67 ,$6.46 ,$6.40 ,20,127,15,34,94,5,15,33,S,1,87,F,U,$0.00 
0,70475,,3,24,1,14,$10.00 ,$10.00 ,$11.63 ,$10.00 ,19,130,13,32,78,6,14,30,S,1,65,M,H,"$50,759.00 "
0,70479,,4,4,3,3,$25.00 ,$13.75 ,$13.75 ,$16.67 ,21,32,11,25,26,4,10,9,S,1,47,M,H,"$34,017.00 "
0,70485,,3,5,1,3,$15.00 ,$15.00 ,$13.00 ,$10.00 ,18,44,13,35,38,6,17,17,A,1,51,M,U,"$32,500.00 "
1,70493,$25.00 ,1,17,1,8,$25.00 ,$25.00 ,$12.00 ,$25.00 ,24,112,12,32,76,6,15,29,S,1,87,M,U,$0.00 
1,65668,$10.00 ,4,5,2,3,$15.00 ,$9.75 ,$8.40 ,$9.50 ,15,44,15,35,37,6,15,15,A,0,,F,U,$0.00 
0,70504,,9,24,7,15,$5.00 ,$5.11 ,$5.08 ,$5.14 ,15,76,8,29,55,4,15,22,S,1,80,F,H,"$46,464.00 "
0,70532,,1,17,0,10,$10.00 ,$10.00 ,$5.88 ,,15,130,9,24,63,2,2,26,E,1,49,M,H,"$60,405.00 "
0,114913,,6,26,5,11,$10.00 ,$15.50 ,$10.12 ,$16.20 ,23,74,17,38,66,6,17,23,S,1,,F,U,"$60,405.00 "
1,70524,$23.00 ,3,10,1,2,$10.00 ,$13.00 ,$10.80 ,$10.00 ,17,87,13,35,54,6,17,21,A,1,65,F,H,"$60,084.00 "
1,70565,$15.00 ,4,12,3,9,$13.00 ,$14.00 ,$10.83 ,$13.67 ,23,88,11,32,61,5,15,23,A,1,73,M,H,"$30,633.00 "
0,70411,,1,4,1,3,$20.00 ,$20.00 ,$14.00 ,$20.00 ,24,64,11,31,47,6,15,18,A,0,77,M,U,"$30,633.00 "
0,70597,,5,6,4,5,$14.00 ,$11.20 ,$10.17 ,$11.25 ,16,41,13,31,34,6,15,14,A,1,55,F,H,"$35,250.00 "
0,70620,,2,12,0,9,$15.00 ,$15.00 ,$8.42 ,,19,127,11,31,68,4,4,29,A,1,64,U,U,"$45,669.00 "
0,70616,,0,4,0,1,$25.00 ,$0.00 ,$20.00 ,,18,41,13,13,37,6,6,15,A,0,55,M,H,"$45,669.00 "
1,70696,$12.00 ,3,12,1,8,$12.00 ,$11.33 ,$6.75 ,$12.00 ,16,126,14,33,62,6,14,28,S,1,50,F,H,"$49,432.00 "
1,70722,$16.00 ,1,6,0,2,$16.00 ,$16.00 ,$12.33 ,,18,77,11,26,48,4,4,16,A,1,7,F,H,"$40,824.00 "
0,70749,,3,12,0,3,$20.00 ,$18.67 ,$12.42 ,,20,67,13,35,58,6,6,23,A,1,46,F,U,"$44,287.00 "
0,70764,,6,29,4,19,$5.00 ,$3.67 ,$2.76 ,$4.00 ,16,123,14,31,72,6,14,30,S,1,7,M,H,"$41,924.00 "
1,70774,$4.00 ,8,10,5,6,$4.00 ,$3.88 ,$3.70 ,$3.40 ,15,41,12,32,34,6,16,15,A,1,41,F,H,"$40,588.00 "
1,70803,$4.00 ,6,16,5,11,$5.00 ,$5.33 ,$4.94 ,$5.00 ,17,105,13,32,57,6,17,26,S,1,86,M,U,"$33,079.00 "
1,44828,$6.00 ,5,14,1,2,$9.00 ,$9.00 ,$6.86 ,$9.00 ,16,68,14,35,54,6,16,22,A,1,73,M,H,"$33,079.00 "
0,70820,,8,32,6,15,$5.00 ,$5.25 ,$4.23 ,$5.33 ,17,121,13,31,75,6,17,33,S,1,47,F,H,"$48,691.00 "
0,70819,,3,17,3,13,$10.00 ,$9.33 ,$6.65 ,$9.33 ,17,128,12,32,70,5,14,29,A,1,71,F,H,"$48,691.00 "
0,189675,,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,23,23,3,8,7,1,4,4,E,0,,U,U,$0.00 
1,70835,$9.00 ,5,9,4,5,$7.00 ,$7.80 ,$6.11 ,$7.25 ,18,89,14,34,47,6,15,19,A,0,78,F,H,"$36,635.00 "
1,70863,$20.00 ,1,14,0,9,$16.00 ,$16.00 ,$6.57 ,,18,130,11,29,64,4,4,27,A,1,79,M,H,"$41,098.00 "
1,70881,$15.00 ,3,5,3,4,$20.00 ,$16.67 ,$13.00 ,$16.67 ,16,44,14,31,36,6,14,14,A,0,40,M,H,"$35,658.00 "
0,898,,4,18,2,6,$10.00 ,$9.75 ,$6.78 ,$10.00 ,19,67,15,36,76,6,16,28,S,1,78,F,H,"$41,000.00 "
0,70939,,6,19,3,9,$20.00 ,$20.00 ,$15.05 ,$20.00 ,19,125,10,27,53,4,13,21,S,1,81,F,H,"$53,526.00 "
1,70946,$10.00 ,2,11,2,7,$10.00 ,$10.00 ,$14.09 ,$10.00 ,15,57,14,36,53,6,17,22,S,1,51,F,H,"$47,582.00 "
0,70955,,4,4,3,3,$10.00 ,$10.50 ,$10.50 ,$10.67 ,15,30,13,26,24,6,13,11,A,1,79,F,H,"$55,769.00 "
0,70969,,2,18,2,12,$10.00 ,$10.00 ,$5.83 ,$10.00 ,21,113,11,29,68,4,12,24,A,1,58,F,H,"$72,649.00 "
0,9236,,1,16,1,6,$5.00 ,$5.00 ,$6.31 ,$5.00 ,9,105,31,51,81,5,14,20,A,1,,M,U,$0.00 
0,71000,,1,3,1,2,$15.00 ,$15.00 ,$15.67 ,$15.00 ,24,44,11,30,35,5,13,14,A,0,37,F,U,"$63,701.00 "
1,70994,$20.00 ,1,2,0,1,$16.00 ,$16.00 ,$13.00 ,,23,40,10,28,31,4,4,11,A,0,39,M,U,"$63,701.00 "
1,68951,$25.00 ,3,5,2,3,$25.00 ,$26.67 ,$25.00 ,$27.50 ,18,66,15,29,43,6,13,16,A,1,26,M,U,$0.00 
1,71043,$20.00 ,5,19,3,9,$25.00 ,$16.60 ,$12.26 ,$17.67 ,18,111,24,45,103,12,22,42,A,1,62,F,H,"$44,779.00 "
1,71078,$10.00 ,5,11,1,2,$11.00 ,$11.20 ,$10.18 ,$12.00 ,18,41,13,34,38,6,17,16,A,1,80,F,U,"$66,942.00 "
0,62393,,3,15,2,10,$20.00 ,$20.00 ,$11.27 ,$20.00 ,24,111,11,33,75,6,17,29,A,1,85,M,U,"$66,222.00 "
0,71119,,3,9,1,3,$17.00 ,$15.67 ,$16.89 ,$17.00 ,25,89,9,28,55,4,13,22,A,0,66,F,H,"$41,985.00 "
0,71132,,8,34,7,17,$5.00 ,$9.50 ,$9.74 ,$9.14 ,23,101,8,28,66,4,15,27,S,1,75,F,H,"$60,859.00 "
0,71165,,5,11,2,4,$8.00 ,$8.00 ,$6.82 ,$8.00 ,15,88,14,34,54,6,15,21,A,1,81,M,H,"$70,851.00 "
0,71153,,1,2,0,1,$20.00 ,$20.00 ,$15.00 ,,26,39,9,28,28,4,4,12,A,0,45,F,H,"$70,851.00 "
0,71181,,2,2,1,1,$50.00 ,$37.50 ,$37.50 ,$25.00 ,17,26,13,26,22,6,12,10,N,0,57,M,H,"$47,340.00 "
1,71190,$20.00 ,2,7,0,2,$20.00 ,$16.00 ,$8.43 ,,23,88,12,31,51,6,6,20,A,0,40,M,H,"$47,340.00 "
0,7710,,1,22,1,8,$20.00 ,$20.00 ,$15.32 ,$20.00 ,16,119,36,54,121,6,14,29,A,1,71,F,H,"$47,021.00 "
1,71255,$13.00 ,2,12,2,7,$15.00 ,$13.50 ,$12.17 ,$13.50 ,17,89,13,31,62,6,15,23,S,1,82,M,H,"$47,021.00 "
0,71279,,2,9,2,8,$28.00 ,$25.50 ,$15.33 ,$25.50 ,17,89,14,32,64,6,15,23,A,1,,F,U,$0.00 
1,71312,$3.00 ,8,25,5,15,$3.00 ,$3.13 ,$3.08 ,$3.40 ,18,110,11,30,68,6,16,31,S,1,59,F,H,"$45,436.00 "
0,71298,,3,7,2,4,$12.00 ,$10.67 ,$8.71 ,$11.00 ,15,68,8,18,39,4,10,16,A,0,59,F,H,"$45,436.00 "
1,71332,$7.00 ,6,16,4,8,$7.00 ,$7.50 ,$7.31 ,$7.50 ,21,92,11,30,58,5,15,25,S,1,61,M,H,"$60,554.00 "
1,71347,$4.00 ,9,11,5,6,$4.00 ,$4.33 ,$4.64 ,$4.20 ,15,41,13,31,34,6,16,15,S,1,46,F,U,$0.00 
0,71366,,1,2,0,0,$10.00 ,$15.00 ,$12.50 ,,19,20,13,20,19,6,6,7,N,0,82,F,U,"$47,471.00 "
0,71376,,5,22,3,12,$3.00 ,$4.00 ,$4.70 ,$4.00 ,15,126,11,23,61,4,10,27,S,1,55,F,H,"$43,333.00 "
1,8531,$10.00 ,4,19,2,10,$10.00 ,$10.00 ,$6.37 ,$10.00 ,15,130,14,32,89,6,13,29,A,1,37,M,H,"$44,004.00 "
1,8204,$10.00 ,1,16,0,10,$26.00 ,$26.00 ,$13.25 ,,27,126,27,49,97,5,5,31,A,1,82,F,H,"$41,397.00 "
1,71400,$15.00 ,4,22,2,12,$12.00 ,$10.50 ,$8.00 ,$10.00 ,18,105,12,32,72,6,16,28,S,1,,M,H,"$52,363.00 "
1,71146,$10.00 ,3,6,1,1,$10.00 ,$9.33 ,$9.00 ,$8.00 ,18,28,14,28,30,6,13,11,A,1,23,F,U,"$52,363.00 "
1,71427,$30.00 ,1,4,0,2,$19.00 ,$19.00 ,$16.50 ,,26,77,9,26,48,4,4,18,A,0,42,M,U,"$41,448.00 "
0,71426,,1,5,0,3,$20.00 ,$20.00 ,$8.00 ,,24,73,11,29,42,6,6,16,A,0,39,U,U,$0.00 
1,71425,$7.00 ,7,11,4,7,$9.00 ,$7.29 ,$6.00 ,$7.00 ,18,74,12,30,49,6,15,20,A,1,53,M,H,"$41,448.00 "
0,71437,,1,15,0,6,$12.00 ,$12.00 ,$8.60 ,,19,130,10,25,67,4,4,26,A,1,76,M,H,"$41,448.00 "
1,71491,$25.00 ,1,2,0,0,$25.00 ,$25.00 ,$17.50 ,,17,38,14,30,28,7,7,13,A,1,,F,U,"$43,628.00 "
0,71523,,5,10,3,5,$25.00 ,$14.60 ,$12.80 ,$13.67 ,18,57,13,34,50,6,17,21,S,1,86,M,H,"$42,145.00 "
0,71579,,3,8,2,6,$15.00 ,$18.33 ,$15.38 ,$20.00 ,18,103,13,30,61,6,14,25,S,1,,M,U,$0.00 
1,72190,$13.00 ,5,23,4,16,$10.00 ,$6.80 ,$5.74 ,$6.75 ,17,129,9,22,61,4,11,26,S,1,83,M,U,$0.00 
1,71604,$6.00 ,6,19,4,10,$5.00 ,$5.83 ,$5.95 ,$5.00 ,22,124,11,31,61,6,17,28,S,1,51,F,H,"$41,031.00 "
1,71616,$50.00 ,4,8,2,5,$34.00 ,$28.00 ,$27.63 ,$25.00 ,15,55,15,37,47,6,17,20,A,1,41,M,U,"$54,375.00 "
1,71682,$20.00 ,2,5,1,3,$17.00 ,$16.00 ,$10.60 ,$17.00 ,16,76,12,31,50,5,13,19,A,0,42,M,H,"$51,918.00 "
1,2311,$5.00 ,7,15,3,6,$7.00 ,$6.00 ,$5.33 ,$6.67 ,7,62,26,47,66,11,21,27,A,0,,M,U,$0.00 
1,4513,$20.00 ,2,8,1,6,$20.00 ,$19.00 ,$13.00 ,$18.00 ,26,104,14,32,65,5,13,26,A,1,69,M,H,"$51,918.00 "
0,71704,,3,9,2,5,$15.00 ,$15.00 ,$10.44 ,$15.00 ,25,91,11,32,54,6,16,23,A,1,59,M,H,"$46,649.00 "
0,71701,,2,6,0,2,$20.00 ,$20.00 ,$14.33 ,,19,90,13,30,53,6,6,22,A,0,73,F,H,"$46,649.00 "
1,5272,$20.00 ,1,7,0,3,$16.00 ,$16.00 ,$12.00 ,,26,109,12,30,62,4,4,26,A,0,72,M,U,"$63,917.00 "
1,71744,$36.00 ,2,8,2,6,$25.00 ,$24.50 ,$17.00 ,$24.50 ,17,105,14,32,68,6,15,25,A,0,86,M,U,"$61,719.00 "
0,71866,,1,3,0,1,$20.00 ,$20.00 ,$11.00 ,,18,53,12,27,32,6,6,13,A,0,61,F,U,"$46,005.00 "
0,71794,,4,5,2,2,$25.00 ,$23.75 ,$24.00 ,$22.50 ,18,29,13,27,25,6,13,11,A,1,31,F,U,"$48,034.00 "
0,71814,,3,21,3,12,$11.00 ,$7.33 ,$4.48 ,$7.33 ,25,81,10,30,62,5,15,24,A,1,54,F,H,"$48,034.00 "
1,71904,$7.00 ,3,21,1,10,$5.00 ,$5.00 ,$4.90 ,$5.00 ,18,130,10,28,72,4,11,29,S,1,78,M,H,"$46,170.00 "
0,71884,,5,23,3,11,$10.00 ,$10.80 ,$8.35 ,$10.00 ,18,101,13,34,69,6,17,28,S,1,51,F,U,$0.00 
1,71882,$14.00 ,4,12,1,6,$7.00 ,$7.50 ,$6.17 ,$9.00 ,15,93,12,28,59,5,12,23,S,1,,F,U,$0.00 
0,71873,,1,4,0,3,$20.00 ,$20.00 ,$14.00 ,,24,92,9,19,37,4,4,13,A,0,46,F,H,"$46,170.00 "
0,71922,,2,3,2,2,$10.00 ,$7.50 ,$11.67 ,$7.50 ,21,33,11,25,29,5,12,10,A,0,49,M,H,"$30,768.00 "
1,71639,$17.00 ,4,7,2,4,$15.00 ,$14.50 ,$12.14 ,$14.50 ,24,65,11,33,46,6,17,19,A,1,74,M,U,"$64,775.00 "
1,3638,$15.00 ,3,5,3,3,$14.00 ,$13.00 ,$12.20 ,$13.00 ,15,28,26,40,40,7,14,12,A,0,,F,U,$0.00 
0,71938,,3,3,3,3,$10.00 ,$6.67 ,$6.67 ,$6.67 ,16,24,14,25,24,6,11,9,N,1,50,F,H,"$44,677.00 "
1,71943,$18.00 ,5,25,3,12,$15.00 ,$14.80 ,$13.68 ,$15.00 ,18,68,14,34,59,6,17,23,S,1,43,M,U,"$44,677.00 "
0,71967,,2,2,0,0,$15.00 ,$12.50 ,$12.50 ,,17,32,10,25,23,4,4,9,A,0,84,F,U,"$46,283.00 "
1,72048,$10.00 ,9,12,6,6,$10.00 ,$8.67 ,$8.08 ,$9.17 ,17,32,13,29,31,6,15,13,S,1,37,M,H,"$58,194.00 "
0,72109,,2,7,1,5,$15.00 ,$14.00 ,$11.29 ,$13.00 ,18,81,13,32,54,6,15,21,A,0,71,M,H,"$55,545.00 "
1,72139,$10.00 ,5,17,4,12,$10.00 ,$10.40 ,$8.29 ,$10.50 ,19,112,13,35,76,6,17,30,S,1,59,F,H,"$46,774.00 "
0,72140,,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,21,21,8,15,14,3,6,5,N,0,31,F,H,"$50,954.00 "
1,7947,$11.00 ,6,27,5,16,$10.00 ,$8.83 ,$9.07 ,$9.60 ,6,128,45,66,130,13,24,44,S,1,80,M,U,$0.00 
1,72166,$20.00 ,2,2,1,1,$16.00 ,$13.00 ,$13.00 ,$10.00 ,15,23,11,18,16,5,8,7,N,0,39,F,H,"$53,083.00 "
0,72209,,6,14,6,13,$9.00 ,$7.83 ,$7.07 ,$7.83 ,21,81,11,29,56,5,15,23,S,1,57,M,H,"$63,093.00 "
1,72193,$10.00 ,1,1,1,1,$20.00 ,$20.00 ,$20.00 ,$20.00 ,16,16,12,17,14,5,7,6,F,0,46,F,H,"$63,093.00 "
1,72220,$15.00 ,2,8,0,5,$15.00 ,$14.00 ,$9.38 ,,15,112,11,29,58,4,4,23,A,0,74,F,H,"$63,093.00 "
0,72251,,4,4,3,3,$12.00 ,$7.50 ,$7.50 ,$6.00 ,16,33,11,25,25,5,11,10,A,0,33,F,H,"$47,579.00 "
1,72270,$5.00 ,9,39,8,23,$5.00 ,$5.44 ,$5.33 ,$5.38 ,17,130,13,30,79,6,17,33,S,1,57,M,H,"$47,579.00 "
1,187807,$22.00 ,3,10,1,5,$16.00 ,$14.00 ,$12.10 ,$12.00 ,18,57,7,15,25,2,6,10,E,0,14,M,U,$0.00 
1,72308,$46.00 ,2,8,2,6,$21.00 ,$23.00 ,$19.25 ,$23.00 ,25,91,11,32,63,6,16,25,A,1,77,F,H,"$57,088.00 "
1,72321,$10.00 ,4,6,3,4,$6.00 ,$10.50 ,$8.33 ,$9.33 ,16,41,12,28,30,6,14,13,A,0,,M,U,$0.00 
0,72359,,2,2,1,1,$20.00 ,$15.00 ,$15.00 ,$20.00 ,22,32,10,24,23,4,10,9,A,0,39,F,H,"$49,436.00 "
1,72366,$20.00 ,1,4,1,1,$15.00 ,$15.00 ,$10.50 ,$15.00 ,21,54,11,28,36,5,12,14,A,0,50,M,H,"$46,333.00 "
1,3651,$25.00 ,2,6,2,2,$50.00 ,$17.50 ,$25.83 ,$17.50 ,6,29,29,43,42,9,16,14,A,0,67,F,H,"$52,330.00 "
1,72410,$20.00 ,3,14,2,11,$20.00 ,$20.00 ,$14.57 ,$20.00 ,25,130,13,35,74,6,17,31,S,1,,M,U,"$44,845.00 "
1,72409,$10.00 ,1,19,1,13,$10.00 ,$10.00 ,$8.89 ,$10.00 ,23,129,4,13,56,2,7,22,A,1,16,F,H,"$44,845.00 "
0,72394,,3,6,3,4,$12.00 ,$10.67 ,$8.50 ,$10.67 ,20,53,12,27,37,6,12,13,A,1,57,F,U,"$44,845.00 "
0,72327,,1,8,0,2,$14.00 ,$14.00 ,$9.50 ,,18,65,14,34,54,6,6,19,A,0,37,F,U,"$44,845.00 "
1,72416,$5.00 ,2,18,1,10,$10.00 ,$7.50 ,$6.72 ,$5.00 ,18,122,12,30,72,5,13,30,A,1,81,M,H,"$48,542.00 "
1,72438,$10.00 ,4,4,2,2,$10.00 ,$8.75 ,$8.75 ,$7.50 ,18,35,12,28,25,6,13,11,A,0,80,M,H,"$54,146.00 "
0,72431,,1,1,1,1,$15.00 ,$15.00 ,$15.00 ,$15.00 ,19,19,10,15,13,4,6,5,F,0,57,F,U,"$54,146.00 "
